date	Day.Of.Week	Page.Loads	Unique.Visits	First.Time.Visits	0	1	2	3	4	Returning.Visits
2/25/2019	2	6318	4424	3678	631.2104495	30.42601238	5.913570459	68.26323048	7.240129239	746
2/26/2019	3	6431	4304	3530	633.4181258	155.0307883	12.68338116	-16.05915325	-11.7821617	774
2/27/2019	4	5919	4205	3442	635.1380216	162.7264477	4.432912902	-61.66411836	15.62976677	763
2/28/2019	5	5668	3966	3266	636.0158551	46.31915742	-9.785486095	46.40407689	-16.01093296	700
3/1/2019	6	4581	3178	2594	636.8949142	-104.5064187	-10.37428396	42.79023269	12.58432875	584
3/2/2019	7	3383	2263	1878	636.9942796	-176.5036395	1.540494684	-70.18364144	-5.679142618	385
3/3/2019	1	4311	3005	2476	636.8828508	-113.6203373	12.34660723	-8.888878083	-2.139769713	529
3/4/2019	2	6357	4214	3443	636.1549514	36.19646661	7.959808592	77.58543837	8.81482658	771
3/5/2019	3	6092	4092	3343	634.4866913	159.3029235	-6.017478823	-28.37029354	-11.21726719	749
3/6/2019	4	5772	4070	3340	632.8764898	164.8487016	-8.950689903	-63.28091915	10.36915135	730
3/7/2019	5	5861	4064	3330	631.8976195	47.86213989	0.141181721	57.5759154	-8.689556542	734
3/8/2019	6	4600	3147	2590	630.5576054	-108.2343262	3.257831908	32.91046554	7.118266642	557
3/9/2019	7	3390	2218	1849	630.3871645	-184.7725598	1.389984088	-68.56600065	-5.550363062	369
3/10/2019	1	4099	2898	2397	631.1646592	-125.1980929	-1.10818476	-3.551411249	0.727546795	501
3/11/2019	2	6240	4320	3599	632.1204435	24.61045778	-3.460915088	63.59325916	6.636983889	721
3/12/2019	3	5871	4127	3375	633.5541115	154.8660356	-2.550025817	-20.44334632	-15.43506845	752
3/13/2019	4	6381	4506	3726	634.4667513	168.9530865	-0.30134985	-52.21342446	22.43550319	780
3/14/2019	5	5853	4043	3328	634.3967685	58.71517103	3.870810633	40.10837178	-23.18333465	715
3/15/2019	6	4425	3116	2499	633.6354704	-90.45714259	8.534790174	36.64216492	17.19105497	617
3/16/2019	7	2961	2099	1685	631.1062749	-168.489926	4.06641254	-52.79185808	-3.6905204	414
3/17/2019	1	4008	2744	2258	627.5721156	-116.479935	-4.434784013	-10.94914539	-11.15309942	486
3/18/2019	2	5830	4040	3319	623.9124378	25.95568007	-5.861154837	56.35980036	23.88177666	721
3/19/2019	3	6089	4164	3448	620.7845652	148.9678756	-0.095086557	-15.59816669	-31.12412829	716
3/20/2019	4	5800	3946	3192	619.0074617	156.6253841	3.210387222	-48.99032634	29.11715808	754
3/21/2019	5	5431	3761	3100	618.2268685	39.08765237	-2.703409048	34.33930537	-19.93265776	661
3/22/2019	6	4560	3071	2543	619.0934711	-113.8301888	-6.533939106	32.71518675	4.666596101	528
3/23/2019	7	3256	2254	1859	621.236846	-184.6443831	-2.049121415	-50.56670264	9.635504853	395
3/24/2019	1	4156	2858	2386	623.6186468	-117.3393359	3.436485057	-12.10475626	-19.6228229	472
3/25/2019	2	6060	4232	3469	626.5508112	42.09291269	4.51645361	58.60230711	22.39938488	763
3/26/2019	3	6191	4344	3578	628.3992355	172.8167638	-1.179526936	-15.3256961	-17.82295888	766
3/27/2019	4	6678	4612	3842	630.0274902	178.0019424	-1.010399261	-49.07303959	10.55293166	770
3/28/2019	5	6167	4086	3361	631.4500802	51.45151882	4.035478286	37.76602034	-4.584060681	725
3/29/2019	6	4441	3147	2601	632.0807556	-115.8644602	1.725660453	29.63212476	3.713940416	546
3/30/2019	7	3243	2325	1949	633.6221838	-196.7628125	-3.501124077	-46.41767743	-7.389762498	376
3/31/2019	1	4260	3039	2543	635.68032	-132.2606238	-6.555673138	-12.28161442	10.82718664	496
4/1/2019	2	6078	4238	3550	638.1960203	29.03703722	-2.423684068	47.88335182	-10.25198044	688
4/2/2019	3	6824	4656	3833	642.6040479	168.6278012	6.693177451	-4.742204176	1.19203319	823
4/3/2019	4	6621	4727	3942	646.147973	176.6916371	1.491780436	-51.49076359	13.30170216	785
4/4/2019	5	6231	4343	3647	649.6287901	51.3843918	-5.493142733	30.72528355	-26.01017954	696
4/5/2019	6	4776	3346	2719	653.7513682	-108.2661553	0.720993474	42.68417835	30.42996038	627
4/6/2019	7	3148	2319	1924	656.6430167	-184.7396194	5.514039326	-58.71260525	-24.03586027	395
4/7/2019	1	4357	3050	2511	659.4848334	-118.9628306	2.585745059	-11.85000676	10.52248003	539
4/8/2019	2	6794	4738	3960	662.4556666	37.49329317	-4.623480803	70.27202051	4.731324623	778
4/9/2019	3	6688	4505	3736	664.5496113	162.229126	-7.543533741	-28.24597953	-16.4347385	769
4/10/2019	4	6570	4448	3646	667.1262878	163.1136922	3.092434261	-56.47032626	22.31667077	802
4/11/2019	5	6113	4264	3504	669.4332566	39.0841539	10.33187671	58.6246356	-23.13090289	760
4/12/2019	6	4856	3336	2726	670.4319077	-115.8482795	0.259782006	26.37712575	20.70426122	610
4/13/2019	7	3401	2409	2011	670.2422472	-179.9709808	-9.195711209	-69.02867188	-13.44451921	398
4/14/2019	1	4551	3197	2600	669.4789707	-100.8047364	0.140450927	10.6337678	3.412630963	597
4/15/2019	2	6614	4773	3967	666.7162308	58.82511101	11.8272396	60.59024575	8.692366507	806
4/16/2019	3	7019	4837	4037	663.5575879	178.4524451	10.10226866	-34.83937864	-16.49135866	800
4/17/2019	4	6643	4470	3681	660.8820775	164.6468006	-5.402129	-41.17938328	16.83786083	789
4/18/2019	5	5398	3825	3133	659.2244675	22.57184191	-17.79079983	46.75547	-10.48513993	692
4/19/2019	6	4323	2981	2482	659.7808383	-142.8181398	-9.416190323	18.05287123	-1.676618214	499
4/20/2019	7	3546	2442	2020	664.146388	-207.2395233	9.032291844	-54.05751082	10.05823542	422
4/21/2019	1	4312	3045	2534	669.6331452	-127.6606602	4.880463454	-4.839576641	-15.94302851	511
4/22/2019	2	6363	4520	3729	677.0382838	41.69857284	-9.650181251	58.54361612	16.94936052	791
4/23/2019	3	6797	4968	4147	683.9777139	177.7589612	-9.954132127	-17.84995594	-16.00956833	821
4/24/2019	4	7144	5002	4136	689.6158376	185.7406104	9.429477464	-53.46904226	16.09574392	866
4/25/2019	5	6555	4621	3804	692.3183529	64.12227301	21.45470476	43.40479858	-14.84192736	817
4/26/2019	6	5400	3780	3089	692.2134675	-93.13181181	8.934108043	44.44489923	16.61658589	691
4/27/2019	7	3710	2465	2038	688.7456809	-171.3094725	-12.57090767	-61.4142393	-15.52832531	427
4/28/2019	1	4788	3294	2728	684.4368089	-114.3642576	-10.40232705	-18.19581786	13.81939874	566
4/29/2019	2	6232	4340	3578	678.8885017	24.99607698	5.939361864	68.82455706	-10.58549729	762
4/30/2019	3	6093	4264	3440	673.6945111	137.8660019	10.91366713	-8.060708436	6.614389639	824
5/1/2019	4	6117	4275	3556	668.7460818	138.688853	-3.474696443	-67.97501391	-2.73130742	719
5/2/2019	5	6274	4153	3433	665.6289293	33.29117629	-12.8662003	34.08201278	-2.681422446	720
5/3/2019	6	4774	3370	2763	662.8688533	-97.28351507	-6.785918728	50.75614621	6.461259684	607
5/4/2019	7	3437	2462	1999	661.0615376	-151.6597258	7.370271114	-52.4635806	-8.311213702	463
5/5/2019	1	4330	3009	2457	658.537065	-91.79546373	8.803781192	-30.74905851	6.682613101	552
5/6/2019	2	5902	4164	3402	655.5426322	37.34009475	0.636925166	66.19991993	0.254178988	762
5/7/2019	3	6064	4258	3469	652.2673294	139.1313578	-3.048190568	6.081299455	-10.98832827	789
5/8/2019	4	5709	4049	3310	647.742744	135.504025	-2.49009067	-71.8827725	22.69559332	739
5/9/2019	5	5596	3944	3275	642.1587576	31.29680414	-0.114859987	26.73382058	-28.37770233	669
5/10/2019	6	4498	3144	2494	636.3914325	-92.29861378	3.308916886	65.04750428	24.57437913	650
5/11/2019	7	3258	2119	1702	628.7400375	-145.8197044	1.601693201	-60.40254906	-10.09611796	417
5/12/2019	1	3571	2565	2070	620.1186242	-87.74478197	2.326134431	-34.90662343	-8.700398859	495
5/13/2019	2	5677	3908	3136	610.7058217	38.22753187	4.562548989	81.03100983	26.51755382	772
5/14/2019	3	5534	3669	2977	599.3604809	135.076018	-0.982324138	-5.875770663	-36.20035627	692
5/15/2019	4	5391	3667	2989	587.8702882	134.0980293	-4.008806721	-74.092947	37.743033	678
5/16/2019	5	5043	3577	2953	576.7336869	35.78232189	-0.545722954	40.85841706	-32.66587443	624
5/17/2019	6	3993	2795	2254	565.3185052	-90.90614244	0.964871092	48.56196467	22.40985502	541
5/18/2019	7	2565	1876	1545	554.5832967	-152.2636955	0.498279036	-59.35260096	-8.554177611	331
5/19/2019	1	3369	2364	1954	544.8672618	-102.9217422	-0.158863835	-18.11868904	-8.24429366	410
5/20/2019	2	4993	3442	2806	535.8716105	19.75893857	-2.561255268	58.8503821	23.44879176	636
5/21/2019	3	4728	3406	2813	527.3886719	125.9121401	-4.021704254	-9.304632932	-34.03934088	593
5/22/2019	4	4963	3431	2772	520.4987213	140.0352152	0.250695576	-46.61820675	35.95701029	659
5/23/2019	5	4637	3243	2698	512.9076809	48.16073492	0.870502213	22.0078749	-30.36610142	545
5/24/2019	6	3694	2559	2070	506.2737084	-77.66252806	3.385627675	36.81249555	21.38678294	489
5/25/2019	7	2460	1658	1347	500.234908	-144.7311221	3.467493784	-33.32299814	-14.80249774	311
5/26/2019	1	3006	2064	1693	493.9250487	-106.3567568	-4.705217316	-26.68899688	12.55000506	371
5/27/2019	2	3992	2780	2271	487.7747347	10.14698268	-8.108705584	45.29154292	-12.35934216	509
5/28/2019	3	4960	3403	2767	483.3478153	121.1601365	2.63760386	11.1635582	9.727893614	636
5/29/2019	4	4376	3115	2562	478.3485647	138.960875	6.569476408	-59.06885256	-4.338356675	553
5/30/2019	5	4143	2896	2353	474.1706298	52.74996266	1.256119311	18.33000889	-2.40414754	543
5/31/2019	6	3359	2363	1909	470.5531751	-72.85784269	-5.27279931	56.07846283	7.673268163	454
6/1/2019	7	2218	1474	1221	467.2302007	-144.5196437	-5.046758374	-50.42142353	-10.73678422	253
6/2/2019	1	2768	1845	1516	464.7709641	-107.6963754	2.268620407	-35.00854059	11.26351046	329
6/3/2019	2	3967	2831	2295	463.3622112	9.336677924	5.26198104	71.43538441	-11.54796304	536
6/4/2019	3	4501	3008	2426	462.572862	116.6877442	-2.388704593	-0.768340063	11.0530531	582
6/5/2019	4	3973	2727	2233	462.7901148	134.3728727	-7.727566164	-75.12510946	-10.1619519	494
6/6/2019	5	4259	2871	2312	464.7283743	50.36578799	-1.307118461	37.44962839	6.181239552	559
6/7/2019	6	3181	2313	1869	466.6773015	-75.45846615	2.979078061	55.03927956	-1.337399519	444
6/8/2019	7	2170	1583	1324	469.2756663	-145.9702524	1.746165502	-62.14943405	-2.348603479	259
6/9/2019	1	2810	1930	1586	472.0980087	-106.5027884	-1.101516849	-25.91780805	2.147603757	344
6/10/2019	2	4420	3030	2463	474.3370889	13.60282933	-1.826019967	71.67183367	2.005245249	567
6/11/2019	3	4793	3258	2664	475.224208	124.8153433	0.869440598	-4.766415357	-6.94785127	594
6/12/2019	4	4410	3064	2479	475.0542413	146.1388127	5.88404482	-64.0997476	12.27864372	585
6/13/2019	5	4076	2844	2280	473.053823	61.18949377	5.193471653	31.68982381	-14.2899856	564
6/14/2019	6	3287	2265	1789	469.6280048	-65.75009456	-0.138140323	50.37750917	14.31390889	476
6/15/2019	7	2176	1467	1201	464.6794899	-140.6575439	-3.767997989	-49.21456148	-10.08168786	266
6/16/2019	1	2516	1747	1419	458.8803273	-107.9091339	-0.204793908	-26.84562902	4.08340178	328
6/17/2019	2	4142	2925	2398	452.8101451	6.482400273	4.777883093	57.37685691	2.84063746	527
6/18/2019	3	4225	3013	2461	446.4977813	114.1092858	1.528592896	1.301894657	-9.245551549	552
6/19/2019	4	4162	2882	2351	440.2614307	133.3941634	-5.831891962	-53.86596987	13.9363374	531
6/20/2019	5	3716	2615	2137	433.8440554	50.32828313	-5.654992591	20.39948869	-16.02607394	478
6/21/2019	6	3333	2275	1853	427.9616244	-69.32871805	5.181044385	42.58717651	15.27455073	422
6/22/2019	7	1918	1360	1118	422.39966	-134.9785902	9.574383844	-37.92583198	-13.06244736	242
6/23/2019	1	2344	1621	1317	417.1997334	-98.38428507	-2.281515527	-25.32556964	9.44164061	304
6/24/2019	2	3691	2591	2149	411.9383327	10.57528948	-14.62009842	47.00537619	-4.801529071	442
6/25/2019	3	4035	2770	2247	407.5592071	110.3780103	-5.042854508	5.676364495	-0.77699956	523
6/26/2019	4	3939	2675	2186	402.8710378	123.8150782	12.81145731	-51.15368687	5.382670855	489
6/27/2019	5	3738	2671	2197	398.4329788	43.39864634	14.31027027	17.9449791	-7.372772795	474
6/28/2019	6	2846	2021	1657	393.296078	-68.80594697	-5.654966451	43.78828339	6.3529153	364
6/29/2019	7	1733	1199	983	388.4386885	-124.3083949	-17.18633368	-35.7667753	-1.549521901	216
6/30/2019	1	2184	1494	1240	383.0124058	-82.9066972	-4.470413692	-30.10018479	-6.156507547	254
7/1/2019	2	3512	2485	2001	378.1816773	23.58132763	17.72730713	51.53834154	16.17144214	484
7/2/2019	3	3675	2636	2163	374.3425301	111.387382	16.36122538	7.43140412	-27.19309027	473
7/3/2019	4	3831	2579	2144	372.1146391	110.8917825	-11.46660547	-59.37909949	34.57890551	435
7/4/2019	5	2801	1971	1648	372.5969547	21.60347175	-28.67798117	18.14282474	-37.16427125	323
7/5/2019	6	2552	1790	1446	377.0582412	-89.36870078	-11.07046602	49.08847193	27.12706951	344
7/6/2019	7	1950	1291	1110	383.8074985	-143.1092369	13.10508763	-50.45861147	-10.18148422	181
7/7/2019	1	2110	1477	1209	392.6573969	-97.24498124	15.14903196	-24.62602376	-12.29356827	268
7/8/2019	2	4303	2903	2383	402.6579731	18.43351222	-2.294799685	65.46752247	32.16420712	520
7/9/2019	3	3883	2799	2335	412.183028	122.1507668	-14.01230026	-11.32653383	-44.34231307	464
7/10/2019	4	4244	2907	2347	421.5560745	142.7690786	-2.838338293	-58.78271976	46.61168719	560
7/11/2019	5	3765	2669	2150	428.9837727	62.83610268	10.4665348	42.79530053	-38.14371624	519
7/12/2019	6	3286	2276	1816	434.1127809	-60.43635104	9.557286258	41.58102404	25.25759006	460
7/13/2019	7	1851	1305	1063	437.2760951	-136.0518752	2.93455705	-60.22855269	-7.971194183	242
7/14/2019	1	2580	1754	1433	439.1174556	-107.9641609	0.988902209	-12.31473308	-8.401870897	321
7/15/2019	2	4140	2911	2382	439.2635798	1.153426717	-2.249262378	66.22085905	22.68766716	529
7/16/2019	3	4076	2785	2285	438.8917715	111.5204869	-6.643740642	-14.90311731	-30.42420997	500
7/17/2019	4	4141	2900	2360	438.3018587	140.3930326	-5.014070774	-60.24048699	30.42483109	540
7/18/2019	5	3898	2774	2249	438.3075214	64.83968765	5.700339561	39.66470167	-23.72950468	525
7/19/2019	6	3027	2078	1641	438.3658085	-63.0273885	10.44590322	41.46817269	11.26249059	437
7/20/2019	7	1831	1271	1033	438.6858814	-148.6098483	0.21611392	-55.81194993	3.982947496	238
7/21/2019	1	2282	1617	1356	439.1517306	-125.9237541	-13.33003649	-17.18095201	-18.727198	261
7/22/2019	2	4138	2890	2376	440.0517749	-7.894136098	-10.48792155	60.58922672	28.73619909	514
7/23/2019	3	4049	2868	2344	440.5221125	118.2878002	6.231866078	-9.928351058	-31.98732316	524
7/24/2019	4	4272	2963	2359	440.5431433	158.6674084	16.93902616	-52.49887606	28.22004962	604
7/25/2019	5	4089	2755	2210	438.5137146	80.26639429	6.091236805	32.29163967	-17.03349256	545
7/26/2019	6	3277	2264	1842	435.4433624	-55.14180045	-7.752515806	42.07348067	4.973358284	422
7/27/2019	7	1954	1308	1069	431.783813	-144.5579954	-7.156901819	-48.98439246	4.909301082	239
7/28/2019	1	2111	1509	1239	427.7116192	-122.8290616	1.05063308	-24.27691648	-9.536380285	270
7/29/2019	2	3625	2539	2053	423.8863147	-9.174897518	3.656026436	60.90647792	8.734378591	486
7/30/2019	3	4415	2906	2386	420.5055442	107.259182	-0.836523758	-0.701464381	-5.072705146	520
7/31/2019	4	3854	2743	2260	417.4161309	137.2643294	-2.792300608	-64.10083606	0.799720705	483
8/1/2019	5	4114	2771	2262	415.2436125	61.22639267	2.083320383	27.94082788	0.54341809	509
8/2/2019	6	3492	2280	1874	412.7955537	-62.05496254	1.115163321	52.08295804	1.140436966	406
8/3/2019	7	1849	1312	1096	410.2828445	-135.3320598	-4.537138259	-48.4298819	-4.220785198	216
8/4/2019	1	2239	1630	1347	407.8209245	-101.4048276	-3.111060887	-31.88771944	6.785015386	283
8/5/2019	2	3976	2664	2191	404.8097312	11.25221911	5.411609059	59.85233384	-7.081649164	473
8/6/2019	3	4061	2833	2284	401.5671293	114.7384683	9.463673145	9.570735922	5.013356607	549
8/7/2019	4	3702	2675	2215	397.1516306	127.5406606	-0.850322376	-63.14497606	-0.085716354	460
8/8/2019	5	3622	2553	2112	392.498881	43.49273394	-9.625544254	18.20912423	-4.315770888	441
8/9/2019	6	3039	2033	1660	387.9198949	-70.29522298	-3.50495055	54.7951714	6.024430435	373
8/10/2019	7	1848	1265	1049	383.5452169	-127.0281407	7.741416907	-42.7669224	-4.232404979	216
8/11/2019	1	2082	1502	1242	379.5995965	-86.04243615	6.707843317	-35.81330253	-1.154690475	260
8/12/2019	2	3807	2574	2121	376.0818726	17.42866046	-6.055260662	57.64740746	7.86432558	453
8/13/2019	3	3993	2667	2215	372.927724	102.5289909	-11.12143717	10.04316072	-13.68417271	452
8/14/2019	4	3567	2517	2087	371.1449666	107.2206491	1.94326386	-60.92620095	15.6573858	430
8/15/2019	5	3484	2450	2046	370.5263614	29.22310198	11.19610587	12.26704544	-15.23745784	404
8/16/2019	6	2994	2022	1663	370.6300288	-71.80626467	-1.074086207	53.15843524	11.13068105	359
8/17/2019	7	1793	1276	1074	371.3258699	-118.5447018	-16.07544732	-31.67248673	-4.743258302	202
8/18/2019	1	2422	1721	1477	371.7939231	-75.94504211	-7.265311947	-40.11055925	-3.026427483	244
8/19/2019	2	4070	2847	2371	372.5320093	25.85788005	19.17620118	47.54678913	11.63546166	476
8/20/2019	3	3987	2800	2293	373.3346478	109.7560616	22.20342257	20.19907626	-20.31175403	507
8/21/2019	4	3355	2407	1963	373.9563549	110.987713	-10.83801931	-55.15528983	27.73862569	444
8/22/2019	5	2925	1959	1627	375.2119339	29.1388341	-33.71946018	4.649246563	-31.03361501	332
8/23/2019	6	3010	2143	1769	378.3817386	-74.59631893	-9.249939564	49.55411834	25.5659295	374
8/24/2019	7	1896	1380	1151	381.1523897	-129.5777432	25.75602962	-33.07883326	-13.79476183	229
8/25/2019	1	2501	1791	1497	384.0492852	-92.56263092	26.385986	-25.85407901	0.111697283	294
8/26/2019	2	3851	2714	2257	386.4870014	13.38731755	-7.400218428	46.43720972	11.201101	457
8/27/2019	3	4403	3075	2622	387.8941793	114.4353058	-29.96178761	-3.522151629	-15.74078904	453
8/28/2019	4	4627	3125	2623	388.9342812	139.4352307	-9.066572018	-39.1553664	14.01112212	502
8/29/2019	5	4221	2982	2477	388.6536073	65.38125294	23.76532741	26.8170589	-7.447634902	505
8/30/2019	6	3025	2102	1727	387.0483804	-57.32459667	25.36061144	23.6775879	2.811832175	375
8/31/2019	7	1998	1386	1179	386.4511099	-137.2616196	-1.007613266	-36.14040894	-2.190575231	207
9/1/2019	1	2297	1645	1414	386.4077505	-119.6525514	-27.51706751	-9.228614863	3.468019702	231
9/2/2019	2	3192	2272	1910	387.2657204	-18.57234672	-24.37098336	38.83064598	-5.188643916	362
9/3/2019	3	4087	2921	2434	390.5812292	94.23832179	7.500354482	-7.478168116	3.006367448	487
9/4/2019	4	4787	3348	2842	394.5574445	132.3868219	25.21283584	-43.51515987	-0.379530103	506
9/5/2019	5	4483	3078	2570	398.7238937	69.02654448	10.17468893	28.63550686	-1.387185714	508
9/6/2019	6	3571	2483	2095	402.4907747	-44.93201159	-13.7062031	37.98374058	1.402782962	388
9/7/2019	7	2263	1566	1343	405.3519051	-120.5840079	-15.73144424	-48.99701583	1.99846477	223
9/8/2019	1	2948	2118	1827	407.9942185	-98.39602028	4.183932365	-18.35183913	-6.67443536	291
9/9/2019	2	4521	3287	2785	410.1322674	1.437958799	15.08155088	61.69362844	10.67058642	502
9/10/2019	3	4563	3251	2758	411.8986112	98.80177065	4.016430021	-7.319946485	-10.72789728	493
9/11/2019	4	4598	3365	2901	414.2075123	118.0713883	-8.435772134	-61.93824227	5.92608597	464
9/12/2019	5	4603	3356	2868	417.2199934	43.26895537	-7.343573004	32.20531583	1.324855135	488
9/13/2019	6	3349	2508	2121	420.1353953	-69.08071163	-1.368287633	49.68787146	-9.713028044	387
9/14/2019	7	2437	1716	1451	423.3776292	-129.0495089	2.050757928	-51.86235436	17.24448258	265
9/15/2019	1	3188	2367	2082	426.2510717	-87.96516257	3.181814866	-30.89876134	-22.14361411	285
9/16/2019	2	5291	3839	3280	429.4176293	25.53580794	6.313017462	66.1486819	23.08756578	559
9/17/2019	3	5477	3815	3273	431.221488	120.5724986	1.899434651	3.442667277	-19.76006119	542
9/18/2019	4	5257	3726	3222	432.066361	123.8105913	-5.969623786	-64.28674896	15.83559551	504
9/19/2019	5	5000	3500	3028	432.4805952	33.72241775	-4.681515407	25.28879434	-11.02755262	472
9/20/2019	6	3890	2822	2407	433.4673098	-80.03011958	5.511591372	50.49073348	5.344524298	415
9/21/2019	7	2654	1994	1739	434.5122898	-133.9584488	6.105013005	-49.37882641	-0.139166851	255
9/22/2019	1	3656	2640	2328	435.9398399	-88.65695572	-5.247793511	-25.38258499	-4.351036859	312
9/23/2019	2	5223	3804	3291	437.4215128	20.60677665	-11.2092523	59.68354339	7.488958571	513
9/24/2019	3	5276	3826	3287	439.1573223	112.9240692	0.772371111	-3.910985713	-9.418234745	539
9/25/2019	4	5476	3838	3306	440.8268339	120.2251153	14.290625	-56.76691983	9.831504871	532
9/26/2019	5	5196	3718	3208	442.0785663	38.49469793	7.596765229	31.53866191	-8.460027925	510
9/27/2019	6	4052	2863	2448	443.2669155	-68.93352287	-10.98180408	42.11853168	6.418072034	415
9/28/2019	7	2635	1945	1696	444.1302757	-122.4605175	-15.44831078	-52.5292925	-4.440416753	249
9/29/2019	1	4076	2895	2541	444.7770049	-83.79902836	2.948994915	-16.20739747	3.604654118	354
9/30/2019	2	5167	3754	3216	445.1852115	16.15716819	19.89415188	61.5373108	-3.591077767	538
10/1/2019	3	4972	3634	3082	445.4653164	102.0775193	10.17631304	-14.02695776	4.002989327	552
10/2/2019	4	5143	3683	3209	445.4591673	110.7595999	-15.28501778	-55.04387775	-3.229860349	474
10/3/2019	5	4753	3454	2941	446.4546151	39.4023921	-19.83707526	42.61832247	0.248019796	513
10/4/2019	6	3795	2854	2440	447.2858093	-61.13909779	0.276178621	30.03167622	3.127668412	414
10/5/2019	7	2920	2118	1827	448.780758	-115.8507371	20.61519918	-55.83209223	-4.925428758	291
10/6/2019	1	3950	2850	2471	450.8486973	-85.75297931	13.79543308	-1.068701816	2.479836444	379
10/7/2019	2	5493	3929	3432	453.1096583	5.048604413	-13.14544241	52.5914767	3.890339238	497
10/8/2019	3	5652	4186	3705	456.4158681	91.18028681	-22.67222996	-23.93745975	-12.5504193	481
10/9/2019	4	5617	3936	3388	460.7048802	108.7660364	-3.590057882	-41.31062502	17.76081854	548
10/10/2019	5	5234	3802	3261	464.5588665	42.63902758	16.0961164	40.32437558	-16.94190453	541
10/11/2019	6	4118	3147	2674	468.8696028	-54.64526693	16.3654152	26.19054727	10.00886352	473
10/12/2019	7	2863	2111	1803	472.4878721	-110.5218998	-2.253285872	-53.23837995	0.854858926	308
10/13/2019	1	4032	3013	2645	475.671509	-81.20879473	-15.12943789	-2.107165054	-10.73920083	368
10/14/2019	2	5476	4022	3466	478.7954735	12.55547764	-7.424455275	57.18327714	16.81225504	556
10/15/2019	3	5542	4117	3572	482.0598748	98.86384829	7.568026849	-25.17852791	-17.28533401	545
10/16/2019	4	5340	3966	3403	485.8333516	110.0562513	10.35647176	-48.19717006	11.74890017	563
10/17/2019	5	5388	3905	3333	490.4394997	34.5257478	-0.911412101	47.53458806	-3.315702762	572
10/18/2019	6	4309	3097	2675	494.944688	-73.69604145	-11.84590338	26.00851861	-6.066944852	422
10/19/2019	7	3117	2223	1897	500.2185847	-128.9676264	-5.628208028	-58.67082422	13.78706203	326
10/20/2019	1	4234	3081	2679	505.0230347	-87.16736485	6.201035462	-2.362222984	-19.29879895	402
10/21/2019	2	5698	4144	3507	509.3821362	24.34750269	8.634096578	61.51786013	22.64473264	637
10/22/2019	3	5721	4132	3536	512.1031967	121.7722008	0.231667967	-22.86768972	-22.53612845	596
10/23/2019	4	6018	4446	3823	513.1487916	132.0523995	-2.813906934	-49.33102793	22.03431209	623
10/24/2019	5	5563	3995	3397	512.805724	46.90360037	4.610964303	46.52804803	-18.98703445	598
10/25/2019	6	4159	2961	2461	510.9676145	-72.17851873	6.459699268	28.61294115	14.44654943	500
10/26/2019	7	2732	2057	1753	507.2393611	-137.6086221	-4.113463115	-57.14127001	-5.30602239	304
10/27/2019	1	3901	2854	2460	503.1049419	-96.76077986	-6.476249551	2.49526772	-5.20938014	394
10/28/2019	2	5749	4120	3529	499.5363978	20.85320164	5.61972351	52.01322464	14.5755733	591
10/29/2019	3	5821	4140	3576	496.5047617	123.1265036	9.393869383	-31.55141763	-21.80600048	564
10/30/2019	4	5647	4059	3452	495.4694656	130.3342488	-5.195209131	-31.86689467	24.48828949	607
10/31/2019	5	5219	3689	3180	495.9776335	31.71334777	-21.15876138	43.19723027	-25.41946835	509
11/1/2019	6	4054	3010	2604	499.2916105	-97.86905796	-9.673765722	4.735206155	22.89072213	406
11/2/2019	7	2815	2170	1889	505.3006068	-159.8142982	16.25947331	-46.84632442	-22.12608734	281
11/3/2019	1	4253	3063	2603	513.3741568	-106.3823811	16.15059964	16.43551369	18.98946983	460
11/4/2019	2	5816	4184	3640	521.6823987	23.47425711	-14.40359718	35.70418743	-13.75366498	544
11/5/2019	3	5843	4176	3549	531.1670607	139.126263	-24.85621033	-29.78362852	5.793695581	627
11/6/2019	4	6058	4351	3672	539.9174613	153.4364071	2.542740782	-24.09037645	2.777460731	679
11/7/2019	5	6291	4489	3810	547.5469991	55.45872653	31.36879323	40.89149284	-8.781289944	679
11/8/2019	6	4604	3357	2839	553.071876	-82.2775606	19.27559562	11.11291417	13.98490046	518
11/9/2019	7	3354	2337	2000	557.7521096	-153.4433339	-16.44781231	-41.73968859	-15.05589386	337
11/10/2019	1	4190	3075	2634	561.4185597	-105.7854453	-29.46815334	2.056504631	12.43952188	441
11/11/2019	2	5931	4194	3573	564.9569067	23.08502261	-2.382074469	41.67085979	-5.660186574	621
11/12/2019	3	6443	4589	3877	568.4134551	131.9780108	26.49546354	-16.33632853	-4.625908083	712
11/13/2019	4	5805	4275	3572	570.9117174	135.1120022	16.71577937	-38.44990066	16.15807595	703
11/14/2019	5	5753	4172	3569	572.8676241	33.84195343	-13.0529375	34.45243384	-23.53150413	603
11/15/2019	6	4709	3452	2927	574.853236	-89.51134595	-20.01735844	27.41990665	23.08087913	525
11/16/2019	7	3418	2506	2136	575.3263664	-141.5355169	-1.747478948	-51.58645837	-13.62401207	370
11/17/2019	1	4821	3387	2872	575.0199643	-81.25163179	17.14692321	-1.7981105	-0.23376277	515
11/18/2019	2	6444	4699	3985	573.3326104	42.55567553	13.13867942	56.93007566	14.53028136	714
11/19/2019	3	6607	4772	4119	569.391445	132.6311833	-4.835225866	-25.28534015	-21.8960131	653
11/20/2019	4	6726	4781	4115	564.5521829	123.9836187	-7.196836652	-41.86391142	22.94805656	666
